station_id,neighborhood,lon,lat
3518,park-cemetery-etc-Manhattan,-73.9452087,40.808442
3520,park-cemetery-etc-Manhattan,-73.951475,40.804372
3521,park-cemetery-etc-Manhattan,-73.9523,40.7987859
3522,Steinway,-73.9120938,40.7701477
3523,Steinway,-73.916142,40.7729
3524,Steinway,-73.9225403,40.7774552
3525,Steinway,-73.9153175,40.776165
3526,Steinway,-73.9125551,40.7747878
3527,park-cemetery-etc-Manhattan,-73.941747,40.80698
3528,Steinway,-73.9077436,40.7713937
3529,Central Harlem North-Polo Grounds,-73.9430681,40.8107922
3530,Steinway,-73.9145645,40.7787185
3531,Central Harlem North-Polo Grounds,-73.9492286,40.8125511
3532,park-cemetery-etc-Queens,-73.9183302,40.78145
3533,Central Harlem North-Polo Grounds,-73.9518776,40.8114323
3534,park-cemetery-etc-Manhattan,-73.954692,40.805159
3535,park-cemetery-etc-Manhattan,-73.945925,40.804038
3536,Morningside Heights,-73.9641,40.8082
3537,Prospect Heights,-73.9710097,40.6809741
3538,Morningside Heights,-73.96295,40.802692
3539,Morningside Heights,-73.9607082,40.8067581
3540,Morningside Heights,-73.9551508,40.81
3541,Morningside Heights,-73.956461,40.813358
3542,Morningside Heights,-73.9596214,40.8086249
3543,Morningside Heights,-73.95736455917358,40.81028506306003
3544,Prospect Heights,-73.9646795,40.6804836
3545,Morningside Heights,-73.9612547,40.8120562
3546,Crown Heights North,-73.9587903,40.6791944
3547,Morningside Heights,-73.9590255,40.8143256
3549,Prospect Heights,-73.962408,40.678045
3551,park-cemetery-etc-Manhattan,-73.941606,40.795508
3552,Morningside Heights,-73.964928,40.805973
3553,park-cemetery-etc-Manhattan,-73.957145,40.801694
3554,Queensbridge-Ravenswood-Long Island City,-73.9485678,40.7552433
3555,Queensbridge-Ravenswood-Long Island City,-73.93797,40.751047
3557,Queensbridge-Ravenswood-Long Island City,-73.945133,40.75742
3558,Prospect Heights,-73.9680438,40.6794388
3559,Queensbridge-Ravenswood-Long Island City,-73.9391224,40.7576314
3561,Queensbridge-Ravenswood-Long Island City,-73.9279917,40.7531106
3562,Crown Heights North,-73.9596082,40.6765198
3563,Queensbridge-Ravenswood-Long Island City,-73.932719,40.757186
3564,Astoria,-73.9362726,40.7601853
3565,Queensbridge-Ravenswood-Long Island City,-73.9411265,40.7614376
3566,Astoria,-73.9321455,40.7596276
3567,Queensbridge-Ravenswood-Long Island City,-73.9391141,40.7627442
3568,Astoria,-73.9262231,40.7569332
3569,Crown Heights North,-73.9561677,40.6758324
3570,Astoria,-73.9236611,40.7557327
3571,Crown Heights North,-73.952918,40.676368
3572,Astoria,-73.921631,40.756913
3573,Astoria,-73.9242751,40.7580583
3574,Prospect Heights,-73.96579,40.6769694
3575,Astoria,-73.930562,40.76108
3576,Prospect Heights,-73.969024,40.6767
3577,Queensbridge-Ravenswood-Long Island City,-73.9342862,40.7628138
3578,Crown Heights North,-73.9564947,40.6741806
3579,Crown Heights North,-73.954131,40.672695
3580,Prospect Heights,-73.9631611,40.6737236
3581,Prospect Heights,-73.9671457,40.6740123
3582,Crown Heights North,-73.9609,40.6721683
3583,,-73.9631145,40.6716493
3584,Crown Heights North,-73.9576801,40.6707767
3585,Crown Heights South,-73.9554162,40.6691783
3586,Queensbridge-Ravenswood-Long Island City,-73.9364848,40.7638753
3587,Crown Heights South,-73.9618148,40.6686744
3588,Astoria,-73.9373554,40.7671863
3589,Astoria,-73.9347774,40.7668
3590,Crown Heights South,-73.9588,40.6679411
3591,Astoria,-73.930819,40.7659
3592,Astoria,-73.9286471,40.7633589
3593,Astoria,-73.925921,40.761584
3595,Astoria,-73.9222427,40.760339
3596,Prospect Lefferts Gardens-Wingate,-73.9574686,40.6642406
3597,Astoria,-73.9166368,40.7577284
3598,Astoria,-73.9142678,40.7595701
3599,Prospect Lefferts Gardens-Wingate,-73.9605695,40.66314
3600,Astoria,-73.9170071,40.7611488
3601,Prospect Lefferts Gardens-Wingate,-73.9569115,40.6627059
3602,Astoria,-73.920827,40.763154
3603,Astoria,-73.9240312,40.7647
3604,Prospect Lefferts Gardens-Wingate,-73.9538746,40.6630619
3605,Old Astoria,-73.9265474,40.7658346
3606,Hunters Point-Sunnyside-West Maspeth,-73.948852,40.74252
3607,Astoria,-73.9322662,40.7682
3608,Hunters Point-Sunnyside-West Maspeth,-73.9566,40.7423737
3609,Old Astoria,-73.9354504,40.7692475
3610,Old Astoria,-73.934171,40.770845
3611,Hunters Point-Sunnyside-West Maspeth,-73.9534573,40.7449067
3612,Old Astoria,-73.9286078,40.7703743
3613,Hunters Point-Sunnyside-West Maspeth,-73.957539,40.745038
3614,Old Astoria,-73.9249574,40.768692
3615,Hunters Point-Sunnyside-West Maspeth,-73.9460927,40.748
3616,Astoria,-73.9136695,40.7656251
3617,Astoria,-73.9169858,40.7671
3618,Hunters Point-Sunnyside-West Maspeth,-73.941275,40.7485
3619,Old Astoria,-73.9246145,40.7713615
3620,Hunters Point-Sunnyside-West Maspeth,-73.9479119,40.7519071
3621,Old Astoria,-73.9309134,40.7739825
3622,Central Harlem North-Polo Grounds,-73.939182,40.80756
3623,Morningside Heights,-73.9634,40.8109494
3628,park-cemetery-etc-Manhattan,-73.9490782,40.8025566
3629,park-cemetery-etc-Manhattan,-73.94776493310928,40.809495347779475
3630,park-cemetery-etc-Manhattan,-73.9559308,40.8038654
3637,Clinton Hill,-73.96599590778351,40.683238654603414
3638,,-74.0354826,40.7242941
3639,,-74.034234,40.7192517
3640,,-74.0625,40.73367
3641,Hudson Yards-Chelsea-Flatiron-Union Square,-73.98918628692627,40.74286877312112
3646,Queensbridge-Ravenswood-Long Island City,-73.93985509872437,40.76315481910373
3647,Hunters Point-Sunnyside-West Maspeth,-73.93725872039794,40.74128309355993
3648,park-cemetery-etc-Brooklyn,-73.97077560424805,40.697950315695444
3649,Manhattanville,-73.95324736833572,40.814394437915816
3654,Queensbridge-Ravenswood-Long Island City,-73.93349289894103,40.75186951421875
3656,East Village,-73.98583620786667,40.72307749068673
3658,Hudson Yards-Chelsea-Flatiron-Union Square,-74.00367558002472,40.7435337324616
3661,Crown Heights South,-73.9605563879013,40.666439306870814
3664,SoHo-TriBeCa-Civic Center-Little Italy,-74.0103006362915,40.72019521437465
3668,Greenpoint,-73.94984364509583,40.7239567849954
3671,Yorkville,-73.95427465438843,40.774779448957275
3673,Crown Heights North,-73.955637216568,40.67759206937376
3674,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.98672670125961,40.701403172577244
3676,Carroll Gardens-Columbia Street-Red Hook,-74.01472628116608,40.6758329439129
3677,,-74.07106071710587,40.72755146730012
3678,,-74.07195925712585,40.72572613742557
3679,,-74.07145500183105,40.722103786686034
3680,Midtown-Midtown South,-73.98025184869766,40.754120810779256
3681,,-74.03768330812454,40.71517767732029
3686,West Village,-74.00507032871246,40.739448201304036
3687,Murray Hill-Kips Bay,-73.97449783980846,40.74322681432173
3689,Upper West Side,-73.96649479866028,40.799041392882984
3690,Battery Park City-Lower Manhattan,-74.00935515761375,40.71334184275907
3691,Astoria,-73.91065120697021,40.76408932350688
3693,North Side-South Side,-73.95921930670738,40.72248188638219
3694,,-74.0789,40.71113
3697,Lincoln Square,-73.98918695747852,40.77515953434235
3699,Clinton,-73.98917958140373,40.763604677958625
3704,Hunters Point-Sunnyside-West Maspeth,-73.94176483154297,40.7437524099784
3707,Gramercy,-73.983293,40.741459
3708,West Village,-73.99431,40.735445
3709,Hudson Yards-Chelsea-Flatiron-Union Square,-73.99642959237099,40.738046142482766
3711,East Village,-73.98067966103554,40.72966729392978
3712,Hudson Yards-Chelsea-Flatiron-Union Square,-73.99740189313889,40.754691750226016
3714,Williamsburg,-73.9544353965357,40.70684203101325
3715,North Side-South Side,-73.95520135760307,40.71816969454208
3716,Queensbridge-Ravenswood-Long Island City,-73.93795609474182,40.753599202005596
3718,East Village,-73.97950418293476,40.72746420692392
3721,Old Astoria,-73.9209334552288,40.7675487799971
3723,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.99015724658966,40.695317277669034
3724,Midtown-Midtown South,-73.9790689945221,40.7667405590595
3725,Lenox Hill-Roosevelt Island,-73.95840793848038,40.7687620293096
3726,Hunters Point-Sunnyside-West Maspeth,-73.95960688591003,40.743366080270214
3727,North Side-South Side,-73.94880026578903,40.71766197083994
3728,Brooklyn Heights-Cobble Hill,-73.99344027042389,40.69535693320225
3731,Midtown-Midtown South,-73.98255,40.758397
3733,Stuyvesant Town-Cooper Village,-73.973984,40.730563
3734,Turtle Bay-East Midtown,-73.962658,40.759125
3735,Hudson Yards-Chelsea-Flatiron-Union Square,-74.002353,40.752694
3736,Lower East Side,-73.976831,40.727243
3737,Chinatown,-73.986274,40.720747
3738,Chinatown,-73.991479,40.719383
3739,West Village,-74.000939,40.735918
3740,SoHo-TriBeCa-Civic Center-Little Italy,-74.000472,40.726378
3744,East Village,-73.986389,40.725864
3745,Astoria,-73.92957486212252,40.75651272984955
3746,SoHo-TriBeCa-Civic Center-Little Italy,-74.00473035871983,40.724308321602166
3749,Murray Hill-Kips Bay,-73.9788007736206,40.747573958954796
3755,Bedford,-73.95746178925037,40.69064807082943
3756,Bushwick South,-73.9351,40.704508
3757,Bushwick South,-73.93372,40.710681
3758,Bushwick South,-73.92997,40.702997
3759,Bushwick North,-73.92535,40.70538
3760,Bushwick North,-73.92153,40.705614
3761,Bushwick South,-73.926241,40.697842
3762,Park Slope-Gowanus,-73.9865,40.677027
3763,Bushwick North,-73.923711,40.707165
3764,Bushwick South,-73.93936,40.705517
3765,Bushwick South,-73.94008,40.709897
3766,East Williamsburg,-73.93856,40.715353
3767,East Williamsburg,-73.93894,40.71323
3768,Bushwick South,-73.93734,40.71019
3769,Bushwick South,-73.93581,40.707174
3770,Bushwick South,-73.9333,40.702831
3771,Bushwick South,-73.933871,40.706237
3772,East Williamsburg,-73.93515,40.713811
3773,Bushwick North,-73.92976,40.70539
3774,Bushwick North,-73.92836,40.704425
3775,Bushwick North,-73.923769,40.702013
3776,Bushwick South,-73.92834,40.700003
3777,Bushwick North,-73.923044,40.699304
3778,Bushwick North,-73.92095,40.7027
3779,Bushwick North,-73.919911,40.704876
3780,Bushwick North,-73.917775,40.703545
3781,Bushwick North,-73.918877,40.698568
3782,Brooklyn Heights-Cobble Hill,-73.997178,40.698458
3783,park-cemetery-etc-Manhattan,-74.00495,40.70838
3785,Midtown-Midtown South,-73.98455,40.75492
3786,Chinatown,-73.996732,40.714193
3787,park-cemetery-etc-Brooklyn,-73.97141,40.69985
3789,Clinton Hill,-73.959432,40.68186
3790,Brooklyn Heights-Cobble Hill,-73.991581,40.7003
3791,,-74.04696375131607,40.73520838045357
3792,,-74.03281,40.71687
3795,Park Slope-Gowanus,-73.993612,40.671907
3798,Midtown-Midtown South,-73.982079,40.752269
3799,Midtown-Midtown South,-73.98805,40.74964
3803,Crown Heights South,-73.956934,40.665816
3804,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.986842,40.702461
3808,Queensbridge-Ravenswood-Long Island City,-73.939991,40.752474
3809,Midtown-Midtown South,-73.978434,40.763189
3811,Old Astoria,-73.9342,40.77485
3812,West Village,-73.992085,40.734814
3813,Hudson Yards-Chelsea-Flatiron-Union Square,-74.005141,40.745686
3814,Midtown-Midtown South,-73.972628,40.761573
3815,Turtle Bay-East Midtown,-73.967641,40.755293
3816,East Williamsburg,-73.93323,40.71429
3817,East Williamsburg,-73.94051,40.71773
3818,Greenpoint,-73.94839,40.72984
3819,Greenpoint,-73.95204,40.73396
3820,Bushwick South,-73.93098,40.69757
3821,Bushwick South,-73.93318,40.70106
3822,Bushwick South,-73.93641,40.70076
3823,Bushwick South,-73.93921,40.70099
3824,Ocean Hill,-73.90369,40.6786
3825,Bushwick South,-73.90756,40.68139
3826,Bushwick South,-73.90925,40.68458
3827,Ocean Hill,-73.91564,40.68565
3828,Bushwick South,-73.91321,40.68652
3829,Bushwick South,-73.90798,40.6882
3830,Bushwick South,-73.91227,40.68858
3831,Bushwick South,-73.9168,40.68663
3832,Bushwick South,-73.91181,40.69055
3833,Bushwick South,-73.91693,40.69122
3834,Bushwick North,-73.90663,40.69467
3835,Bushwick North,-73.90974,40.69385
3836,Bushwick South,-73.92146,40.69146
3837,Bushwick South,-73.92852,40.69329
3838,Bushwick South,-73.92524,40.69356
3839,Bushwick North,-73.91164,40.69545
3840,Bushwick North,-73.90904,40.69811
3841,Bushwick South,-73.9196,40.69543
3842,Bushwick South,-73.92825,40.69502
3843,Bushwick North,-73.91516,40.69905
3844,Bushwick North,-73.91337,40.69943
3845,Bushwick North,-73.9179,40.70108
3846,Bushwick South,-73.92302,40.69676
3847,Bushwick South,-73.92807,40.69671
3848,Bushwick South,-73.93223,40.69544
3849,Bushwick North,-73.91945,40.70636
3850,Bushwick North,-73.92157,40.70907
3851,East Williamsburg,-73.92793,40.71401
3852,Bushwick North,-73.92587,40.70869
3853,Bushwick North,-73.92851,40.70686
3854,East Williamsburg,-73.93637,40.716657
3855,East Williamsburg,-73.93948,40.71882
3856,Greenpoint,-73.94173,40.72577
3857,Greenpoint,-73.94546,40.72158
3858,Greenpoint,-73.95161,40.73124
3859,Greenpoint,-73.95414,40.72795
3860,Bushwick South,-73.92754,40.70166
3861,Bushwick North,-73.91422,40.70113
3862,Bushwick North,-73.91566,40.69714
3863,Bushwick South,-73.91605,40.69296
3864,Bushwick South,-73.90951,40.68929
3865,Bushwick North,-73.90448,40.69081
3866,Bushwick North,-73.90506,40.68906
3867,Ocean Hill,-73.90474,40.67945
3868,Bushwick North,-73.90824,40.693
3869,Bushwick South,-73.92617,40.692
3870,Bushwick South,-73.935877,40.697481
3871,Bushwick South,-73.90623,40.68281
3872,Ridgewood,-73.90674,40.6972
3873,Ridgewood,-73.90742,40.70068
3874,Ridgewood,-73.91054,40.70461
3875,Ridgewood,-73.9007,40.6988
3876,Ridgewood,-73.89795,40.69922
3877,Ridgewood,-73.90245,40.70555
3878,Ridgewood,-73.90271,40.69812
3879,Bushwick South,-73.91966,40.68822
3880,Ridgewood,-73.91727,40.7098
3881,Manhattanville,-73.960405,40.818299
3882,Ridgewood,-73.90311,40.69517
3883,Ridgewood,-73.91292,40.70577
3884,Ridgewood,-73.9022,40.69969
3885,Ridgewood,-73.90737,40.70413
3886,Ridgewood,-73.9096,40.70553
3887,Ridgewood,-73.91873,40.71246
3888,Ridgewood,-73.91092,40.70793
3890,Bushwick South,-73.923511,40.69047
3891,Bushwick North,-73.9127,40.698
3892,Queensbridge-Ravenswood-Long Island City,-73.93367,40.75473
3893,Ocean Hill,-73.91166642308235,40.68319988172761
3895,Ridgewood,-73.90876293182373,40.701573408737914
3896,Ridgewood,-73.90625,40.70183
3897,Ridgewood,-73.91497,40.70863
3898,Lenox Hill-Roosevelt Island,-73.9646,40.763954
3899,Greenpoint,-73.94844,40.72084
3900,East Williamsburg,-73.93889,40.72226
3901,Ridgewood,-73.91116,40.70998
3902,Ridgewood,-73.90632,40.70694
3903,Bushwick South,-73.91458,40.68989
3905,West Village,-73.99011,40.732647
3906,Battery Park City-Lower Manhattan,-74.014847,40.711444
3907,Bushwick South,-73.93039,40.70112
3909,Ridgewood,-73.90408,40.70408
3910,Ridgewood,-73.907856,40.709697
3911,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,-73.984275,40.683426
3913,park-cemetery-etc-Brooklyn,-73.979827,40.699569
3914,Upper West Side,-73.981687,40.783786
3916,park-cemetery-etc-Manhattan,-74.002751,40.708485
3917,Fort Greene,-73.97877,40.69178
3918,Lower East Side,-73.975767,40.72387
3919,Battery Park City-Lower Manhattan,-74.00637,40.70437
3920,park-cemetery-etc-Manhattan,-73.937195,40.810224
3921,park-cemetery-etc-Manhattan,-73.925177,40.805701
3922,park-cemetery-etc-Manhattan,-73.927107,40.807466
3923,park-cemetery-etc-Manhattan,-73.928803,40.808484
3924,park-cemetery-etc-Manhattan,-73.927311,40.810893
3925,park-cemetery-etc-Manhattan,-73.929153,40.812304
3926,Central Harlem North-Polo Grounds,-73.93973,40.81014
3927,Central Harlem North-Polo Grounds,-73.941878,40.81296
3928,Central Harlem North-Polo Grounds,-73.94521,40.813539
3929,park-cemetery-etc-Manhattan,-73.921606,40.81093
3930,park-cemetery-etc-Manhattan,-73.923697,40.812735
3931,park-cemetery-etc-Manhattan,-73.924963,40.814469
3932,park-cemetery-etc-Manhattan,-73.927987,40.816576
3933,West Concourse,-73.92965,40.817755
3934,Central Harlem North-Polo Grounds,-73.948222,40.816234
3935,Manhattanville,-73.954295,40.816355
3936,Manhattanville,-73.959089,40.820003
3937,park-cemetery-etc-Manhattan,-73.918889,40.805089
3938,park-cemetery-etc-Manhattan,-73.9174,40.80262
3939,Mott Haven-Port Morris,-73.913863,40.800933
3940,Mott Haven-Port Morris,-73.911034,40.800425
3941,Mott Haven-Port Morris,-73.909513,40.801657
3942,Manhattanville,-73.956156,40.8190344
3944,Manhattanville,-73.950988,40.818215
3945,Manhattanville,-73.951819,40.819746
3946,park-cemetery-etc-Manhattan,-73.947568,40.818477
3947,Mott Haven-Port Morris,-73.911545,40.804168
3948,Mott Haven-Port Morris,-73.914718,40.805559
3949,park-cemetery-etc-Manhattan,-73.91924,40.807408
3950,park-cemetery-etc-Manhattan,-73.917875,40.809619
3951,Mott Haven-Port Morris,-73.916124,40.808633
3952,,-73.911837,40.806896
3953,Central Harlem North-Polo Grounds,-73.937413,40.82281
3955,Mott Haven-Port Morris,-73.91081,40.808891
3956,Mott Haven-Port Morris,-73.914932,40.811112
3957,,-73.917037,40.811675
3958,park-cemetery-etc-Manhattan,-73.92037,40.812299
3959,Hamilton Heights,-73.94386,40.823498
3960,Hamilton Heights,-73.951346,40.822756
3961,park-cemetery-etc-Manhattan,-73.921411,40.820036
3963,Melrose South-Mott Haven North,-73.917338,40.816827
3964,Mott Haven-Port Morris,-73.915368,40.814383
3965,Melrose South-Mott Haven North,-73.91186,40.814046
3966,Mott Haven-Port Morris,-73.907729,40.811314
3967,Hamilton Heights,-73.949738,40.826969
3968,Melrose South-Mott Haven North,-73.903927,40.814232
3969,Melrose South-Mott Haven North,-73.911918,40.815887
3970,Melrose South-Mott Haven North,-73.916071,40.819609
3972,Melrose South-Mott Haven North,-73.914688,40.822215
3973,Hamilton Heights,-73.942722,40.827212
3975,Melrose South-Mott Haven North,-73.911759,40.820713
3976,Melrose South-Mott Haven North,-73.912411,40.819823
3977,Melrose South-Mott Haven North,-73.90202,40.81899
3978,Melrose South-Mott Haven North,-73.907521,40.82188
3980,Hamilton Heights,-73.944279,40.829523
3981,Central Harlem North-Polo Grounds,-73.939929,40.830476
3982,Melrose South-Mott Haven North,-73.914737,40.817166
3983,Melrose South-Mott Haven North,-73.905203,40.817802
3984,Hamilton Heights,-73.954743,40.824013
3985,Melrose South-Mott Haven North,-73.903944,40.820302
3986,park-cemetery-etc-Manhattan,-73.922962,40.81734
3987,Mott Haven-Port Morris,-73.909235,40.813135
3988,park-cemetery-etc-Manhattan,-73.934077,40.805631
3989,park-cemetery-etc-Manhattan,-73.923604,40.808384
3992,Washington Heights South,-73.9421253,40.8428422
3994,park-cemetery-etc-Manhattan,-73.933509,40.802554
3995,park-cemetery-etc-Manhattan,-73.937838,40.812191
3996,park-cemetery-etc-Manhattan,-73.936085,40.806414
3997,Central Harlem North-Polo Grounds,-73.935856,40.815484
3998,Central Harlem North-Polo Grounds,-73.939336,40.813619
3999,Central Harlem North-Polo Grounds,-73.9422959089279,40.81695971032464
4000,Central Harlem North-Polo Grounds,-73.936521,40.819783
4001,Central Harlem North-Polo Grounds,-73.935971,40.821111
4002,Central Harlem North-Polo Grounds,-73.939249,40.820877
4004,Central Harlem North-Polo Grounds,-73.945144,40.820681
4005,park-cemetery-etc-Manhattan,-73.947868,40.821294
4006,park-cemetery-etc-Manhattan,-73.91839,40.814673
4007,Hamilton Heights,-73.955857,40.823168
4008,Hamilton Heights,-73.951947,40.824686
4009,Hamilton Heights,-73.951989,40.827305
4010,Hamilton Heights,-73.947257,40.825244
4011,Melrose South-Mott Haven North,-73.908116,40.816124
4012,Hamilton Heights,-73.945909,40.827075
4013,Hamilton Heights,-73.942924,40.82831
4014,Hamilton Heights,-73.950426,40.829114
4015,Central Harlem North-Polo Grounds,-73.936996,40.82923
4016,Central Harlem North-Polo Grounds,-73.946168,40.812346
4017,park-cemetery-etc-Manhattan,-73.936153,40.81449
4018,Manhattanville,-73.957163,40.817555
4019,park-cemetery-etc-Manhattan,-73.919763,40.803399
4020,Hamilton Heights,-73.941616,40.825125
4021,park-cemetery-etc-Manhattan,-73.930605,40.813224
4022,Central Harlem North-Polo Grounds,-73.937743,40.818067
4023,Central Harlem North-Polo Grounds,-73.941057,40.819241
4024,Central Harlem North-Polo Grounds,-73.937948,40.826406
4025,Hamilton Heights,-73.941427,40.826881
4027,Hamilton Heights,-73.941323,40.830663
4028,Central Harlem North-Polo Grounds,-73.936371,40.830702
4029,park-cemetery-etc-Manhattan,-73.919549,40.816402
4030,Melrose South-Mott Haven North,-73.916792,40.822267
4031,Melrose South-Mott Haven North,-73.908351,40.81989
4032,Melrose South-Mott Haven North,-73.917579,40.82057
4034,Hamilton Heights,-73.952761,40.821728
4035,Hamilton Heights,-73.946665,40.831327
4036,,-73.9477213,40.7639089
4037,,-73.9536,40.757284
4038,Lenox Hill-Roosevelt Island,-73.95865201950072,40.75370225419114
4040,Hudson Yards-Chelsea-Flatiron-Union Square,-73.98671329021454,40.742684734875695
4041,Central Harlem North-Polo Grounds,-73.936232,40.825289
4043,Upper West Side,-73.97908508777618,40.782535857724106
4044,Hudson Yards-Chelsea-Flatiron-Union Square,-73.99177,40.75461
4045,Lincoln Square,-73.99005,40.77237
4047,park-cemetery-etc-Manhattan,-73.942386,40.832081
4048,park-cemetery-etc-Manhattan,-73.94102,40.832314
4050,park-cemetery-etc-Manhattan,-73.939326,40.833303
4051,park-cemetery-etc-Manhattan,-73.939865,40.834468
4052,park-cemetery-etc-Manhattan,-73.939789,40.83618
4053,park-cemetery-etc-Manhattan,-73.937496,40.835798
4054,Washington Heights South,-73.945446,40.839278
4055,Washington Heights South,-73.942939,40.84004
4056,park-cemetery-etc-Manhattan,-73.941409,40.839137
4057,park-cemetery-etc-Manhattan,-73.937044,40.839443
4058,Midtown-Midtown South,-73.97513,40.75863
4059,park-cemetery-etc-Manhattan,-73.938631,40.842941
4060,,-73.935111,40.842173
4061,Washington Heights South,-73.940493,40.84522
4062,,-73.933651,40.844044
4063,park-cemetery-etc-Manhattan,-73.937648,40.846052
4064,Mott Haven-Port Morris,-73.90809774398804,40.807347437082
4065,park-cemetery-etc-Manhattan,-73.936064,40.848467
4066,park-cemetery-etc-Manhattan,-73.933291,40.847305
4067,,-73.931205,40.847396
4068,Washington Heights North,-73.937854,40.852252
4069,Washington Heights South,-73.941343,40.848282
4070,Washington Heights South,-73.938423,40.849972
4071,Washington Heights South,-73.9434,40.835775
4072,Midtown-Midtown South,-73.97960275411606,40.75793646243674
4073,Midtown-Midtown South,-73.97808194160461,40.75969995906254
4074,,-73.936085,40.838191
4075,Upper West Side,-73.969862,40.78476
4076,West Concourse,-73.928947,40.820089
4078,park-cemetery-etc-Manhattan,-73.919379,40.823732
4079,East Concourse-Concourse Village,-73.91769,40.828847
4080,West Concourse,-73.926226,40.831444
4081,West Concourse,-73.922394,40.83173
4082,West Concourse,-73.92112,40.833909
4083,West Concourse,-73.918316,40.83649
4084,East Concourse-Concourse Village,-73.9154,40.835334
4085,East Concourse-Concourse Village,-73.913004,40.839549
4086,Highbridge,-73.919228,40.840536
4087,Highbridge,-73.926075,40.84207
4088,Highbridge,-73.920999,40.843965
4090,West Concourse,-73.924689,40.823429
4091,Highbridge,-73.931015,40.829797
4092,Highbridge,-73.928747,40.830179
4093,West Concourse,-73.92272,40.827115
4094,East Concourse-Concourse Village,-73.915585,40.825716
4095,West Concourse,-73.925101,40.83263
4096,East Concourse-Concourse Village,-73.917641,40.834263
4098,Highbridge,-73.922423,40.839312
4099,East Concourse-Concourse Village,-73.908863,40.834015
4101,West Concourse,-73.929327,40.826677
4102,West Concourse,-73.921461,40.829608
4103,Highbridge,-73.928381,40.834457
4104,Manhattanville,-73.955277,40.818212
4105,park-cemetery-etc-Manhattan,-73.923267,40.823162
4106,Highbridge,-73.929372,40.832812
4107,park-cemetery-etc-Bronx,-73.908345,40.837213
4108,Claremont-Bathgate,-73.904867,40.843264
4109,park-cemetery-etc-Manhattan,-73.93022,40.84925
4110,Lower East Side,-73.97515833377838,40.72506551015475
4112,park-cemetery-etc-Manhattan,-73.93077,40.78294
4113,,-73.92389,40.79346
4114,park-cemetery-etc-Manhattan,-73.91906,40.79558
4115,,-73.92404,40.80046
4116,West Concourse,-73.923391,40.830262
4118,Battery Park City-Lower Manhattan,-74.00935482235809,40.70858894240581
4120,Murray Hill-Kips Bay,-73.97729203113158,40.749498546025194
4121,Turtle Bay-East Midtown,-73.97113,40.74714
4122,Upper West Side,-73.96417066463071,40.79249519495111
4123,Upper West Side,-73.96158903853575,40.796036841599836
4124,park-cemetery-etc-Manhattan,-73.96680057048798,40.788664991278836
4125,West Concourse,-73.927111,40.827883
4126,West Concourse,-73.927311,40.825737
4127,Highbridge,-73.925961,40.839142
4128,East Concourse-Concourse Village,-73.910489,40.837576
4129,Highbridge,-73.927421,40.832057
4130,East Concourse-Concourse Village,-73.9149,40.831584
4131,West Concourse,-73.917256,40.844075
4132,Longwood,-73.901583,40.812769
4133,Longwood,-73.899939,40.815077
4134,Longwood,-73.896447,40.816343
4135,Longwood,-73.901311,40.819701
4137,Morrisania-Melrose,-73.908699,40.823872
4138,Morrisania-Melrose,-73.907451,40.82696
4139,Morrisania-Melrose,-73.90242,40.824796
4140,Longwood,-73.901824,40.822545
4141,Hunts Point,-73.894143,40.818185
4144,Hunts Point,-73.888161,40.816567
4146,Hunts Point,-73.890247,40.818743
4147,Hunts Point,-73.895069,40.821075
4148,Longwood,-73.896752,40.821967
4149,Morrisania-Melrose,-73.90521,40.82895
4150,Claremont-Bathgate,-73.907199,40.836103
4151,Claremont-Bathgate,-73.905158,40.832678
4152,Morrisania-Melrose,-73.904556,40.830471
4153,Longwood,-73.894025,40.82394
4154,Hunts Point,-73.888271,40.820578
4155,Morrisania-Melrose,-73.893721,40.827184
4156,Claremont-Bathgate,-73.90153,40.83545
4158,Morrisania-Melrose,-73.894717,40.830529
4159,Claremont-Bathgate,-73.900277,40.839586
4161,Claremont-Bathgate,-73.8985,40.84224
4162,Crotona Park East,-73.88955,40.834124
4165,East Concourse-Concourse Village,-73.91288,40.82809
4166,West Concourse,-73.92818,40.82441
4167,East Concourse-Concourse Village,-73.91172,40.84301
4168,park-cemetery-etc-Bronx,-73.908544,40.842675
4169,East Concourse-Concourse Village,-73.9109,40.83899
4174,Claremont-Bathgate,-73.903743,40.834857
4175,Claremont-Bathgate,-73.905838,40.838379
4186,park-cemetery-etc-Manhattan,-73.925294,40.818154
4188,Washington Heights South,-73.94592,40.83299
4189,East Concourse-Concourse Village,-73.913741,40.83579
4190,West Concourse,-73.915073,40.840683
4191,Longwood,-73.896372,40.827301
4192,Longwood,-73.898751,40.826303
4193,Washington Heights South,-73.94186,40.85168
4194,Highbridge,-73.917946,40.840484
4195,East Concourse-Concourse Village,-73.91125,40.83094
4197,Battery Park City-Lower Manhattan,-74.01001632213591,40.70336845553049
4198,East Concourse-Concourse Village,-73.916407,40.824811
4199,West Concourse,-73.92243,40.83406
4201,Claremont-Bathgate,-73.90549,40.83999
4202,Longwood,-73.897263,40.819999
4207,East Concourse-Concourse Village,-73.91744792461395,40.83130549267296
4209,Highbridge,-73.927034,40.838706
