name,short_name,station_id,lat,electric_bike_surcharge_waiver,rental_url,has_kiosk,eightd_station_services,rental_methods,region_id,eightd_has_key_dispenser,external_id,station_type,legacy_id,lon,capacity,point,neighborhood,borough
Cathedral Pkwy & Broadway,7680.03,3383,40.804213,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3383,True,[],"['KEY', 'CREDITCARD']",71,False,66de3fde-0aca-11e7-82f6-3863bb44ef7c,classic,3383,-73.96699104,25,POINT (-73.96699104 40.804213),Morningside Heights,Manhattan
Smith St & 3 St,4151.01,3384,40.6787242,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3384,True,[],"['KEY', 'CREDITCARD']",71,False,66de4078-0aca-11e7-82f6-3863bb44ef7c,classic,3384,-73.99599099,25,POINT (-73.99599099 40.6787242),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
1 Pl & Clinton St,4193.14,3386,40.6809591,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3386,True,[],"['KEY', 'CREDITCARD']",71,False,66de4336-0aca-11e7-82f6-3863bb44ef7c,classic,3386,-73.99905709,27,POINT (-73.99905708999999 40.6809591),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
E 106 St & Madison Ave,7528.31,3387,40.7934337,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3387,True,[],"['KEY', 'CREDITCARD']",71,False,66de43a5-0aca-11e7-82f6-3863bb44ef7c,classic,3387,-73.94945003,25,POINT (-73.94945002999999 40.7934337),East Harlem South,Manhattan
President St & Henry St,4307.13,3388,40.6828003,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3388,True,[],"['KEY', 'CREDITCARD']",71,False,66de4408-0aca-11e7-82f6-3863bb44ef7c,classic,3388,-73.99990419,25,POINT (-73.99990419 40.6828003),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Carroll St & Columbia St,4348.07,3389,40.6830456,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3389,True,[],"['KEY', 'CREDITCARD']",71,False,66de44ba-0aca-11e7-82f6-3863bb44ef7c,classic,3389,-74.00348559,3,POINT (-74.00348559 40.6830456),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
E 109 St & 3 Ave,7504.12,3390,40.79329668,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3390,True,[],"['KEY', 'CREDITCARD']",71,False,66de452c-0aca-11e7-82f6-3863bb44ef7c,classic,3390,-73.9432083,24,POINT (-73.94320829999999 40.79329668),East Harlem South,Manhattan
E 106 St & 1 Ave,7456.03,3391,40.7892529,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3391,True,[],"['KEY', 'CREDITCARD']",71,False,66de4594-0aca-11e7-82f6-3863bb44ef7c,classic,3391,-73.93956237,25,POINT (-73.93956237 40.7892529),East Harlem South,Manhattan
Commerce St & Van Brunt St,4243.01,3392,40.6812117,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3392,True,[],"['KEY', 'CREDITCARD']",71,False,66de47bf-0aca-11e7-82f6-3863bb44ef7c,classic,3392,-74.00860912,19,POINT (-74.00860912 40.6812117),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Richards St & Delavan St,4202.04,3393,40.6794327,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3393,True,[],"['KEY', 'CREDITCARD']",71,False,66de482a-0aca-11e7-82f6-3863bb44ef7c,classic,3393,-74.00785041,19,POINT (-74.00785041 40.6794327),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Columbia St & W 9 St,4086.05,3394,40.6769993,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3394,True,[],"['KEY', 'CREDITCARD']",71,False,66de4897-0aca-11e7-82f6-3863bb44ef7c,classic,3394,-74.00647134,21,POINT (-74.00647134 40.6769993),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Henry St & W 9 St,4086.06,3395,40.6763744,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3395,True,[],"['KEY', 'CREDITCARD']",71,False,66de48f9-0aca-11e7-82f6-3863bb44ef7c,classic,3395,-74.00324957,19,POINT (-74.00324956999999 40.6763744),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Clinton St & 4 Place,4119.04,3396,40.6783563,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3396,True,[],"['KEY', 'CREDITCARD']",71,False,66de4959-0aca-11e7-82f6-3863bb44ef7c,classic,3396,-74.00014502,25,POINT (-74.00014502000001 40.6783563),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Court St & Nelson St,4077.07,3397,40.6763947,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3397,True,[],"['KEY', 'CREDITCARD']",71,False,66de4b0b-0aca-11e7-82f6-3863bb44ef7c,classic,3397,-73.99869893,25,POINT (-73.99869893 40.6763947),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Smith St & 9 St,4077.04,3398,40.6746957,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3398,True,[],"['KEY', 'CREDITCARD']",71,False,66de4bbb-0aca-11e7-82f6-3863bb44ef7c,classic,3398,-73.99785768,23,POINT (-73.99785768 40.6746957),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
7 St & 3 Ave,3996.01,3399,40.67260298150126,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3399,True,[],"['KEY', 'CREDITCARD']",71,False,66de4c32-0aca-11e7-82f6-3863bb44ef7c,classic,3399,-73.98983001708984,24,POINT (-73.98983001708984 40.67260298150126),Park Slope-Gowanus,Brooklyn
E 110 St & Madison Ave,7587.14,3400,40.7961535,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3400,True,[],"['KEY', 'CREDITCARD']",71,True,66de4c9c-0aca-11e7-82f6-3863bb44ef7c,classic,3400,-73.94782145,24,POINT (-73.94782145000001 40.7961535),East Harlem South,Manhattan
Court St & State St,4488.08,3402,40.6902375,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3402,True,[],"['KEY', 'CREDITCARD']",71,False,66de4f30-0aca-11e7-82f6-3863bb44ef7c,classic,3402,-73.99203074,23,POINT (-73.99203074 40.6902375),Brooklyn Heights-Cobble Hill,Brooklyn
4 Ave & 9 St,3955.05,3403,40.6705135,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3403,True,[],"['KEY', 'CREDITCARD']",71,False,66de4f9c-0aca-11e7-82f6-3863bb44ef7c,classic,3403,-73.98876585,31,POINT (-73.98876584999999 40.6705135),Park Slope-Gowanus,Brooklyn
7 St & 5 Ave,3914.02,3404,40.6704922,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3404,True,[],"['KEY', 'CREDITCARD']",71,False,66de5005-0aca-11e7-82f6-3863bb44ef7c,classic,3404,-73.98541675,27,POINT (-73.98541675 40.6704922),Park Slope-Gowanus,Brooklyn
5 St & 6 Ave,3874.01,3405,40.6704836,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3405,True,[],"['KEY', 'CREDITCARD']",71,False,66de5095-0aca-11e7-82f6-3863bb44ef7c,classic,3405,-73.98208968,23,POINT (-73.98208968 40.6704836),Park Slope-Gowanus,Brooklyn
Union St & Nevins St,4143.03,3407,40.67909799721684,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3407,True,[],"['KEY', 'CREDITCARD']",71,False,66de5320-0aca-11e7-82f6-3863bb44ef7c,classic,3407,-73.98765474557877,23,POINT (-73.98765474557877 40.67909799721684),Park Slope-Gowanus,Brooklyn
Congress St & Clinton St,4455.07,3408,40.6881529,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3408,True,[],"['KEY', 'CREDITCARD']",71,False,66de53aa-0aca-11e7-82f6-3863bb44ef7c,classic,3408,-73.99520919,27,POINT (-73.99520919 40.6881529),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
Bergen St & Smith St,4446.01,3409,40.6867443,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3409,True,[],"['KEY', 'CREDITCARD']",71,False,66de542a-0aca-11e7-82f6-3863bb44ef7c,classic,3409,-73.99063168,35,POINT (-73.99063168000001 40.6867443),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Dean St & Hoyt St,4446.05,3410,40.6864442,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3410,True,[],"['KEY', 'CREDITCARD']",71,False,66de5613-0aca-11e7-82f6-3863bb44ef7c,classic,3410,-73.98759104,31,POINT (-73.98759104 40.6864442),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Bond St & Bergen St,4404.10,3411,40.6849668,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3411,True,[],"['KEY', 'CREDITCARD']",71,False,66de56e5-0aca-11e7-82f6-3863bb44ef7c,classic,3411,-73.98620772,27,POINT (-73.98620772 40.6849668),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Pacific St & Nevins St,4362.04,3412,40.6853761,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3412,True,[],"['KEY', 'CREDITCARD']",71,False,66de5773-0aca-11e7-82f6-3863bb44ef7c,classic,3412,-73.98302136,18,POINT (-73.98302136 40.6853761),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Bergen St & Flatbush Ave,4281.08,3414,40.680944723477296,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3414,True,[],"['KEY', 'CREDITCARD']",71,False,66de5a47-0aca-11e7-82f6-3863bb44ef7c,classic,3414,-73.97567331790923,33,POINT (-73.97567331790923 40.6809447234773),Park Slope-Gowanus,Brooklyn
Prospect Pl & 6 Ave,4166.08,3415,40.6793307,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3415,True,[],"['KEY', 'CREDITCARD']",71,False,66de5ace-0aca-11e7-82f6-3863bb44ef7c,classic,3415,-73.97519523,25,POINT (-73.97519523 40.6793307),Prospect Heights,Brooklyn
7 Ave & Park Pl,4125.07,3416,40.6776147,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3416,True,[],"['KEY', 'CREDITCARD']",71,False,66de5d57-0aca-11e7-82f6-3863bb44ef7c,classic,3416,-73.97324283,25,POINT (-73.97324283 40.6776147),Prospect Heights,Brooklyn
Baltic St & 5 Ave,4208.11,3417,40.6795766,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3417,True,[],"['KEY', 'CREDITCARD']",71,False,66de5dde-0aca-11e7-82f6-3863bb44ef7c,classic,3417,-73.97854971,27,POINT (-73.97854971 40.6795766),Park Slope-Gowanus,Brooklyn
Plaza St West & Flatbush Ave,4010.13,3418,40.6750207,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3418,True,[],"['KEY', 'CREDITCARD']",71,True,66de5e5b-0aca-11e7-82f6-3863bb44ef7c,classic,3418,-73.97111473,33,POINT (-73.97111473 40.6750207),Park Slope-Gowanus,Brooklyn
Douglass St & 4 Ave,4175.14,3419,40.6792788,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3419,True,[],"['KEY', 'CREDITCARD']",71,False,66de602e-0aca-11e7-82f6-3863bb44ef7c,classic,3419,-73.98154004,27,POINT (-73.98154004 40.6792788),Park Slope-Gowanus,Brooklyn
Douglass St & 3 Ave,4217.02,3420,40.6802133,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3420,True,[],"['KEY', 'CREDITCARD']",71,False,66de6100-0aca-11e7-82f6-3863bb44ef7c,classic,3420,-73.98432695,21,POINT (-73.98432695 40.6802133),Park Slope-Gowanus,Brooklyn
Hoyt St & Warren St,4330.09,3421,40.6843549,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3421,True,[],"['KEY', 'CREDITCARD']",71,False,66de6346-0aca-11e7-82f6-3863bb44ef7c,classic,3421,-73.98901629,23,POINT (-73.98901629 40.6843549),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
Columbia St & Degraw St,4422.04,3422,40.6859296,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3422,True,[],"['KEY', 'CREDITCARD']",71,False,66de63cd-0aca-11e7-82f6-3863bb44ef7c,classic,3422,-74.00242364,21,POINT (-74.00242364 40.6859296),Carroll Gardens-Columbia Street-Red Hook,Brooklyn
West Drive & Prospect Park West,3651.04,3423,40.6610633719006,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3423,True,[],"['KEY', 'CREDITCARD']",71,True,66de65a4-0aca-11e7-82f6-3863bb44ef7c,classic,3423,-73.97945255041122,29,POINT (-73.97945255041122 40.6610633719006),,
E 106 St & Lexington Ave,7504.18,3424,40.791976,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3424,True,[],"['KEY', 'CREDITCARD']",71,False,66de677e-0aca-11e7-82f6-3863bb44ef7c,classic,3424,-73.945993,27,POINT (-73.945993 40.791976),East Harlem South,Manhattan
2 Ave & E 104 St,7436.11,3425,40.7892105,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3425,True,[],"['KEY', 'CREDITCARD']",71,False,66de6a0f-0aca-11e7-82f6-3863bb44ef7c,classic,3425,-73.94370784,33,POINT (-73.94370784 40.7892105),East Harlem South,Manhattan
Hanson Pl & Ashland Pl,4395.07,3429,40.68506807308177,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3429,True,[],"['KEY', 'CREDITCARD']",71,False,66de71af-0aca-11e7-82f6-3863bb44ef7c,classic,3429,-73.97790759801863,39,POINT (-73.97790759801863 40.68506807308177),Fort Greene,Brooklyn
Richardson St & N Henry St,5433.03,3430,40.71907891179564,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3430,True,[],"['KEY', 'CREDITCARD']",71,False,66de73fd-0aca-11e7-82f6-3863bb44ef7c,classic,3430,-73.94223690032959,25,POINT (-73.94223690032959 40.71907891179564),East Williamsburg,Brooklyn
Grand St & Elizabeth St,5382.06,3435,40.718822,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3435,True,[],"['KEY', 'CREDITCARD']",71,False,66de85d2-0aca-11e7-82f6-3863bb44ef7c,classic,3435,-73.99596,45,POINT (-73.99596 40.718822),park-cemetery-etc-Manhattan,Manhattan
Greenwich St & Hubert St,5470.10,3436,40.721319,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3436,True,[],"['KEY', 'CREDITCARD']",71,False,66de867e-0aca-11e7-82f6-3863bb44ef7c,classic,3436,-74.010065,35,POINT (-74.010065 40.721319),SoHo-TriBeCa-Civic Center-Little Italy,Manhattan
Riverside Dr & W 91 St,7524.16,3437,40.79313480986663,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3437,True,[],"['KEY', 'CREDITCARD']",71,False,66de871c-0aca-11e7-82f6-3863bb44ef7c,classic,3437,-73.97700369358063,39,POINT (-73.97700369358063 40.79313480986663),Upper West Side,Manhattan
Fulton St & Adams St,4637.06,3440,40.692418292578466,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3440,True,[],"['KEY', 'CREDITCARD']",71,False,66de88d7-0aca-11e7-82f6-3863bb44ef7c,classic,3440,-73.98949474096298,43,POINT (-73.98949474096298 40.69241829257847),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
W 52 St & 6 Ave,6740.01,3443,40.76132983124814,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3443,True,[],"['KEY', 'CREDITCARD']",71,False,66de8a86-0aca-11e7-82f6-3863bb44ef7c,classic,3443,-73.97982001304626,40,POINT (-73.97982001304626 40.76132983124814),Midtown-Midtown South,Manhattan
Bayard St & Leonard St,5442.05,3452,40.71915571696044,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3452,True,[],"['KEY', 'CREDITCARD']",71,False,66dea4bf-0aca-11e7-82f6-3863bb44ef7c,classic,3452,-73.94885390996933,43,POINT (-73.94885390996933 40.71915571696044),North Side-South Side,Brooklyn
Devoe St & Lorimer St,5259.06,3453,40.71335226222875,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3453,True,[],"['KEY', 'CREDITCARD']",71,False,66dea52b-0aca-11e7-82f6-3863bb44ef7c,classic,3453,-73.9491033554077,19,POINT (-73.9491033554077 40.71335226222875),East Williamsburg,Brooklyn
Leonard St & Maujer St,5148.03,3454,40.7103685423523,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3454,True,[],"['KEY', 'CREDITCARD']",71,False,66dea596-0aca-11e7-82f6-3863bb44ef7c,classic,3454,-73.94705951213837,24,POINT (-73.94705951213837 40.7103685423523),East Williamsburg,Brooklyn
Jackson St & Leonard St,5332.10,3456,40.71638031973561,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3456,True,[],"['KEY', 'CREDITCARD']",71,False,66dea674-0aca-11e7-82f6-3863bb44ef7c,classic,3456,-73.94821286201477,22,POINT (-73.94821286201477 40.71638031973561),East Williamsburg,Brooklyn
E 58 St & Madison Ave,6839.04,3457,40.76302594280519,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3457,True,[],"['KEY', 'CREDITCARD']",71,False,66dea6e1-0aca-11e7-82f6-3863bb44ef7c,classic,3457,-73.97209525108337,46,POINT (-73.97209525108337 40.76302594280519),Midtown-Midtown South,Manhattan
Murray St & Greenwich St,5288.12,3461,40.714851505262516,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3461,True,[],"['KEY', 'CREDITCARD']",71,False,66dea894-0aca-11e7-82f6-3863bb44ef7c,classic,3461,-74.01122331619263,33,POINT (-74.01122331619263 40.71485150526252),SoHo-TriBeCa-Civic Center-Little Italy,Manhattan
E 44 St & 2 Ave,6422.09,3462,40.75118387463277,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3462,True,[],"['KEY', 'CREDITCARD']",71,False,66dea8ff-0aca-11e7-82f6-3863bb44ef7c,classic,3462,-73.97138714790344,39,POINT (-73.97138714790344 40.75118387463277),Turtle Bay-East Midtown,Manhattan
E 16 St & Irving Pl,5938.11,3463,40.735367055605394,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3463,True,[],"['KEY', 'CREDITCARD']",71,False,647a2a80-9630-41b0-9b91-1f464b0bf3cc,classic,3463,-73.98797392845154,37,POINT (-73.98797392845154 40.73536705560539),Gramercy,Manhattan
W Broadway & Spring St,5569.06,3467,40.72494672359416,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3467,True,[],"['KEY', 'CREDITCARD']",71,False,bde94a25-6089-4490-af3a-8cc5702230b8,classic,3467,-74.00165855884552,44,POINT (-74.00165855884552 40.72494672359416),SoHo-TriBeCa-Civic Center-Little Italy,Manhattan
India St & West St,5794.03,3469,40.73181401720966,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3469,True,[],"['KEY', 'CREDITCARD']",71,False,a75ba4d2-b8e6-482d-844a-df20fe8cf97a,classic,3469,-73.95995020866394,23,POINT (-73.95995020866394 40.73181401720966),Greenpoint,Brooklyn
W 15 St & 10 Ave,6115.09,3472,40.742753828659026,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3472,True,[],"['KEY', 'CREDITCARD']",71,False,2527619f-ef89-425c-bf3b-60cc0ec519bf,classic,3472,-74.00747358798981,39,POINT (-74.00747358798981 40.74275382865903),Hudson Yards-Chelsea-Flatiron-Union Square,Manhattan
39 St & 2 Ave,3501.01,3477,40.65539977447831,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3477,True,[],"['KEY', 'CREDITCARD']",71,False,5a5a38d1-f28d-4e51-bf85-27bb384135c7,classic,3477,-74.01062786579132,33,POINT (-74.01062786579132 40.65539977447831),Sunset Park West,Brooklyn
2 Ave & 36 St,3460.01,3478,40.65708866668485,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3478,True,[],"['KEY', 'CREDITCARD']",71,False,dd482585-3028-453f-a98d-55019db9b26c,classic,3478,-74.00870203971863,43,POINT (-74.00870203971863 40.65708866668485),Sunset Park West,Brooklyn
Picnic Point,4374.01,3479,40.68512559515415,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3479,True,[],"['KEY', 'CREDITCARD']",71,False,324af152-33ea-48a7-8bb0-ad8b6f31571f,classic,3479,-74.02535319328308,45,POINT (-74.02535319328308 40.68512559515415),park-cemetery-etc-Manhattan,Manhattan
York St,JC096,3481,40.71649,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3481,True,[],"['KEY', 'CREDITCARD']",70,False,4b0a681b-465e-4aca-8fe5-1342c06dbba9,classic,3481,-74.04105,22,POINT (-74.04105 40.71649),,
Montgomery St,JC099,3483,40.71942,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3483,True,[],"['KEY', 'CREDITCARD']",70,False,6107e75a-2493-4e3d-a3e0-d4886d3416e5,classic,3483,-74.05099,14,POINT (-74.05099 40.71942),,
Schermerhorn St & Bond St,4479.08,3486,40.688417427540834,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3486,True,[],"['KEY', 'CREDITCARD']",71,False,b3cab614-16ad-459b-abeb-4d5109a2d84e,classic,3486,-73.98451656103134,30,POINT (-73.98451656103134 40.68841742754083),DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn
E 116 St & 2 Ave,7563.06,3490,40.796879,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3490,True,[],"['KEY', 'CREDITCARD']",71,False,9b7e3b8b-97ef-4038-820c-7cd1c1a34fc7,classic,3490,-73.937261,31,POINT (-73.93726100000001 40.796879),park-cemetery-etc-Manhattan,Manhattan
E 118 St & 1 Ave,7596.10,3491,40.79747,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3491,True,[],"['KEY', 'CREDITCARD']",71,False,dee309e7-b7f8-4ee7-8999-e9f4e63ecc3b,classic,3491,-73.93504,24,POINT (-73.93504 40.79747),park-cemetery-etc-Manhattan,Manhattan
E 118 St & Park Ave,7625.18,3492,40.8005385,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3492,True,[],"['KEY', 'CREDITCARD']",71,False,7a15d81b-357e-42e0-b208-93ffd562fd63,classic,3492,-73.9419949,27,POINT (-73.9419949 40.8005385),park-cemetery-etc-Manhattan,Manhattan
E 118 St & 3 Ave,7611.02,3493,40.799139,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3493,True,[],"['KEY', 'CREDITCARD']",71,False,e73cf71b-db05-44f9-b57a-689d65320d68,classic,3493,-73.9389152,31,POINT (-73.9389152 40.799139),park-cemetery-etc-Manhattan,Manhattan
E 115 St & Lexington Ave,7599.09,3494,40.797911,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3494,True,[],"['KEY', 'CREDITCARD']",71,False,bf317efc-13f1-42be-8243-373a29354033,classic,3494,-73.9423,25,POINT (-73.9423 40.797911),park-cemetery-etc-Manhattan,Manhattan
E 114 St & 1 Ave,7540.02,3495,40.7945663,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3495,True,[],"['KEY', 'CREDITCARD']",71,False,566935d6-4d66-4b42-9822-f2a816e357b9,classic,3495,-73.9362541,26,POINT (-73.9362541 40.7945663),park-cemetery-etc-Manhattan,Manhattan
1 Ave & E 110 St,7522.02,3496,40.7923272,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3496,True,[],"['KEY', 'CREDITCARD']",71,False,0b613329-b8c8-4b8c-ad40-79952aa41157,classic,3496,-73.9383,25,POINT (-73.9383 40.7923272),park-cemetery-etc-Manhattan,Manhattan
Pleasant Ave & E 116 St,7450.05,3497,40.7949879,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3497,True,[],"['KEY', 'CREDITCARD']",71,False,1aa5c287-0f0d-4697-ba4b-4f2daa6b2adf,classic,3497,-73.9333349,23,POINT (-73.93333490000001 40.7949879),park-cemetery-etc-Manhattan,Manhattan
Pleasant Ave & E 120 St,7579.01,3498,40.7974772,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3498,True,[],"['KEY', 'CREDITCARD']",71,False,20ff5447-eac3-43b7-820f-f6fa3a2e12a8,classic,3498,-73.9311847,21,POINT (-73.9311847 40.7974772),park-cemetery-etc-Manhattan,Manhattan
2 Ave & E 122 St,7622.12,3499,40.8006721,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3499,True,[],"['KEY', 'CREDITCARD']",71,False,625711ba-3b5d-46a7-a8f9-7f4eb17ec1be,classic,3499,-73.9349,25,POINT (-73.9349 40.8006721),park-cemetery-etc-Manhattan,Manhattan
E 115 St & Madison Ave,7599.02,3500,40.7989445,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3500,True,[],"['KEY', 'CREDITCARD']",71,False,b976906e-81c4-44c5-a160-e17815c0d47b,classic,3500,-73.944846,31,POINT (-73.944846 40.7989445),park-cemetery-etc-Manhattan,Manhattan
E 118 St & Madison Ave,7640.04,3501,40.8014866,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3501,True,[],"['KEY', 'CREDITCARD']",71,False,d3f51f51-7e51-4c75-8600-d76916608707,classic,3501,-73.9442507,29,POINT (-73.9442507 40.8014866),park-cemetery-etc-Manhattan,Manhattan
Lexington Ave & E 111 St,7567.06,3502,40.7954121,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3502,True,[],"['KEY', 'CREDITCARD']",71,False,c05cd2e2-74e8-4526-a62b-d631e005fdd8,classic,3502,-73.9441232,29,POINT (-73.94412320000001 40.7954121),East Harlem South,Manhattan
Madison Ave & E 120 St,7667.04,3503,40.80295,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3503,True,[],"['KEY', 'CREDITCARD']",71,False,bacfe3c2-7946-45ed-91f9-f5b91791de75,classic,3503,-73.942954,30,POINT (-73.942954 40.80295),park-cemetery-etc-Manhattan,Manhattan
E 123 St & Lexington Ave,7636.05,3504,40.8029263,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3504,True,[],"['KEY', 'CREDITCARD']",71,True,16a4effc-282e-4053-b47b-31f734d50c08,classic,3504,-73.9379,27,POINT (-73.9379 40.8029263),park-cemetery-etc-Manhattan,Manhattan
Lexington Ave & E 127 St,7662.13,3505,40.805726,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3505,True,[],"['KEY', 'CREDITCARD']",71,False,5f63411c-91ce-4788-a567-d388cc812a15,classic,3505,-73.936322,33,POINT (-73.936322 40.805726),park-cemetery-etc-Manhattan,Manhattan
Lexington Ave & E 120 St,7652.04,3506,40.8013066,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3506,True,[],"['KEY', 'CREDITCARD']",71,False,d9bc0b3e-1af8-4cb6-a082-8ef1245ef329,classic,3506,-73.9398167,29,POINT (-73.93981669999999 40.8013066),park-cemetery-etc-Manhattan,Manhattan
Park Ave & E 124 St,7682.01,3507,40.8045555,False,http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3507,True,[],"['KEY', 'CREDITCARD']",71,False,66880044-5411-4143-af39-eaa0a0fd0528,classic,3507,-73.9396861,36,POINT (-73.9396861 40.8045555),park-cemetery-etc-Manhattan,Manhattan
